"job_id","company_id","job_title","job_level","job_type","remote_allowed","salary_min","salary_max","location_country","posted_date"
2254,102,"Product Manager","Junior","Full-time",True,42376,110505,"India","2025-11-08"
2255,123,"Data Analyst","Lead","Internship",True,49416,97819,"USA","2025-07-11"
2256,147,"QA Engineer","Lead","Contract",False,52053,105876,"Canada","2025-04-29"
2257,17,"Product Manager","Senior","Contract",False,70907,142633,"USA","2025-11-09"
2258,69,"Software Engineer","Mid","Full-time",True,43425,131893,"Remote","2025-05-20"
2259,81,"DevOps Engineer","Lead","Contract",False,76291,146625,"UK","2025-05-01"
2260,31,"DevOps Engineer","Mid","Contract",True,41179,112502,"Canada","2025-06-20"
2261,65,"Software Engineer","Lead","Full-time",False,43111,140930,"Canada","2025-07-22"
2262,50,"DevOps Engineer","Junior","Contract",False,78388,137032,"Canada","2025-06-19"
2263,74,"QA Engineer","Lead","Internship",False,42530,107318,"Canada","2025-07-30"
2264,136,"Software Engineer","Mid","Contract",True,78569,101841,"Germany","2025-11-21"
2265,49,"DevOps Engineer","Junior","Contract",False,77193,137134,"Canada","2025-08-20"
2266,74,"Product Manager","Senior","Full-time",False,50955,99830,"USA","2025-08-25"
2267,119,"QA Engineer","Senior","Contract",False,58457,116074,"UK","2025-08-22"
2268,149,"Software Engineer","Senior","Contract",False,55513,129987,"Canada","2025-06-20"
2269,50,"Data Analyst","Senior","Contract",True,46321,96069,"Germany","2025-03-13"
2270,106,"Product Manager","Mid","Full-time",False,78454,147959,"USA","2025-12-25"
2271,53,"QA Engineer","Junior","Full-time",False,72574,97064,"USA","2025-06-04"
2272,37,"Software Engineer","Junior","Internship",True,46273,142972,"India","2025-09-10"
2273,106,"QA Engineer","Junior","Full-time",True,41385,149919,"Germany","2025-02-03"
2274,124,"QA Engineer","Lead","Full-time",True,79244,104288,"Germany","2025-04-29"
2275,24,"Product Manager","Lead","Full-time",False,62531,118781,"Germany","2025-12-19"
2276,44,"Software Engineer","Junior","Contract",False,40720,132621,"UK","2025-04-11"
2277,41,"Software Engineer","Senior","Internship",False,42163,122078,"USA","2025-06-02"
2278,40,"QA Engineer","Junior","Internship",True,57843,92298,"India","2025-09-02"
2279,142,"Product Manager","Senior","Internship",True,67912,91343,"Germany","2025-09-25"
2280,81,"Data Analyst","Mid","Full-time",False,62550,135167,"India","2025-12-21"
2281,80,"Product Manager","Mid","Internship",True,62325,147074,"UK","2025-09-03"
2282,116,"Data Analyst","Junior","Internship",True,62639,97610,"India","2025-03-31"
2283,15,"Data Analyst","Senior","Internship",False,76054,139260,"Remote","2025-06-16"
2284,97,"Data Analyst","Lead","Contract",True,61797,147775,"Germany","2025-04-15"
2285,126,"DevOps Engineer","Senior","Internship",True,48511,98197,"India","2025-11-04"
2286,23,"DevOps Engineer","Senior","Full-time",True,57622,116690,"Remote","2025-07-17"
2287,13,"QA Engineer","Senior","Internship",True,50645,133655,"UK","2025-03-22"
2288,127,"QA Engineer","Senior","Contract",False,68078,141366,"India","2025-12-26"
2289,143,"Product Manager","Lead","Full-time",True,49543,136610,"India","2025-11-10"
2290,149,"Product Manager","Senior","Contract",False,77458,101579,"USA","2025-03-23"
2291,53,"QA Engineer","Senior","Contract",False,46757,133008,"UK","2025-05-31"
2292,60,"DevOps Engineer","Junior","Full-time",True,76129,119653,"USA","2025-10-13"
2293,37,"Software Engineer","Senior","Internship",True,63705,102718,"Remote","2025-03-31"
2294,7,"Data Analyst","Mid","Internship",True,76287,126132,"Germany","2025-07-18"
2295,128,"Data Analyst","Senior","Full-time",True,77972,95167,"Remote","2025-10-27"
2296,18,"QA Engineer","Mid","Contract",True,77166,119556,"India","2025-02-25"
2297,133,"Product Manager","Senior","Internship",True,54366,136609,"USA","2026-01-12"
2298,135,"QA Engineer","Lead","Full-time",False,46601,138746,"UK","2025-05-28"
2299,59,"QA Engineer","Mid","Full-time",True,69193,146440,"Canada","2025-09-25"
2300,140,"Software Engineer","Mid","Full-time",False,61807,114112,"India","2025-10-22"
2301,122,"Software Engineer","Junior","Internship",True,47693,140957,"Germany","2025-05-25"
2302,50,"DevOps Engineer","Junior","Full-time",True,63152,106317,"Remote","2025-12-23"
2303,54,"QA Engineer","Lead","Internship",True,74528,100922,"Canada","2025-12-22"
2304,141,"DevOps Engineer","Mid","Full-time",True,44584,112103,"Canada","2025-09-16"
2305,6,"Software Engineer","Senior","Internship",True,69318,149058,"India","2025-04-30"
2306,81,"DevOps Engineer","Senior","Internship",False,60801,147531,"UK","2026-01-08"
2307,12,"Software Engineer","Mid","Full-time",False,53666,137660,"Germany","2025-11-13"
2308,105,"Product Manager","Junior","Full-time",False,42230,133740,"USA","2025-01-25"
2309,91,"Product Manager","Junior","Full-time",True,54751,102496,"Remote","2025-08-31"
2310,65,"Data Analyst","Lead","Internship",False,47478,96310,"India","2025-03-16"
2311,135,"Software Engineer","Junior","Internship",True,55241,98282,"Canada","2025-06-23"
2312,78,"Data Analyst","Lead","Internship",False,45397,104616,"USA","2025-10-09"
2313,29,"DevOps Engineer","Junior","Full-time",True,68239,133607,"UK","2025-06-11"
2314,94,"Product Manager","Mid","Internship",False,42047,98247,"Germany","2025-11-25"
2315,55,"Data Analyst","Mid","Internship",False,70431,103059,"UK","2025-08-08"
2316,13,"Software Engineer","Mid","Contract",True,66251,109775,"India","2025-02-02"
2317,34,"Data Analyst","Lead","Full-time",False,41340,120141,"Remote","2025-07-10"
2318,10,"DevOps Engineer","Junior","Full-time",True,73451,97938,"Canada","2025-03-07"
2319,31,"Data Analyst","Senior","Contract",False,57448,147627,"Germany","2026-01-04"
2320,93,"Software Engineer","Mid","Contract",False,75447,141152,"UK","2025-02-12"
2321,34,"Software Engineer","Lead","Contract",True,77750,124116,"Germany","2025-10-03"
2322,60,"QA Engineer","Junior","Contract",False,79347,91822,"Canada","2025-07-04"
2323,101,"Product Manager","Junior","Internship",True,48869,133332,"India","2025-05-22"
2324,37,"QA Engineer","Senior","Internship",False,48030,108281,"Canada","2025-07-05"
2325,4,"Data Analyst","Lead","Contract",True,44084,130059,"Canada","2025-08-10"
2326,105,"QA Engineer","Senior","Contract",False,47583,129661,"Remote","2025-11-28"
2327,75,"QA Engineer","Senior","Contract",False,60806,144215,"UK","2025-12-27"
2328,116,"Product Manager","Junior","Contract",True,68562,133572,"Germany","2025-04-26"
2329,53,"Product Manager","Junior","Contract",False,77691,103549,"Canada","2025-09-14"
2330,23,"DevOps Engineer","Senior","Contract",False,71433,144305,"Remote","2025-03-17"
2331,26,"QA Engineer","Mid","Internship",True,49959,131982,"India","2025-08-03"
2332,3,"DevOps Engineer","Junior","Full-time",False,54848,115700,"USA","2025-04-24"
2333,103,"QA Engineer","Mid","Internship",False,66625,121024,"UK","2025-10-18"
2334,61,"Software Engineer","Junior","Contract",False,72409,125871,"Germany","2025-03-24"
2335,115,"Product Manager","Mid","Contract",False,59646,128255,"Germany","2025-05-01"
2336,59,"Product Manager","Junior","Full-time",False,71174,146581,"Remote","2025-05-21"
2337,117,"DevOps Engineer","Junior","Internship",True,43771,113855,"UK","2025-10-01"
2338,129,"DevOps Engineer","Senior","Full-time",False,78945,148030,"USA","2025-12-31"
2339,18,"Data Analyst","Senior","Internship",False,48905,137908,"Canada","2025-06-29"
2340,120,"QA Engineer","Mid","Full-time",True,75749,109448,"India","2025-11-07"
2341,82,"QA Engineer","Senior","Contract",False,76479,103030,"USA","2025-10-19"
2342,7,"Software Engineer","Junior","Internship",True,77372,110445,"Canada","2025-06-06"
2343,64,"Product Manager","Senior","Internship",False,64788,138620,"Germany","2026-01-03"
2344,137,"Software Engineer","Junior","Contract",True,47495,119734,"UK","2025-05-30"
2345,145,"Product Manager","Mid","Internship",True,49326,135664,"Remote","2025-10-09"
2346,56,"QA Engineer","Senior","Full-time",True,43488,92452,"Remote","2026-01-07"
2347,6,"Data Analyst","Mid","Full-time",True,69505,137239,"India","2025-03-29"
2348,22,"Data Analyst","Senior","Full-time",True,57425,132041,"India","2025-07-11"
2349,84,"Product Manager","Senior","Full-time",False,58010,123665,"Germany","2025-03-06"
2350,60,"QA Engineer","Mid","Contract",True,67272,136077,"UK","2025-12-05"
2351,48,"Software Engineer","Lead","Internship",False,61855,97133,"USA","2025-12-11"
2352,110,"DevOps Engineer","Lead","Full-time",False,51801,102303,"India","2025-03-13"
2353,108,"Data Analyst","Junior","Contract",True,76437,128107,"Germany","2025-05-27"
2354,75,"DevOps Engineer","Junior","Full-time",False,60524,111679,"USA","2025-02-10"
2355,15,"Product Manager","Senior","Contract",True,58832,91944,"Remote","2025-11-04"
2356,61,"Data Analyst","Lead","Internship",False,49759,100081,"USA","2025-06-25"
2357,72,"DevOps Engineer","Junior","Internship",True,58109,113625,"Remote","2025-07-21"
2358,38,"DevOps Engineer","Lead","Internship",True,70378,103931,"Germany","2025-08-21"
2359,28,"Data Analyst","Junior","Internship",True,77698,101622,"Remote","2025-08-12"
2360,25,"DevOps Engineer","Lead","Internship",True,42723,127366,"Canada","2025-11-05"
2361,147,"DevOps Engineer","Senior","Full-time",False,67244,146907,"USA","2025-12-23"
2362,149,"Data Analyst","Junior","Internship",True,52311,91033,"UK","2025-12-18"
2363,132,"QA Engineer","Mid","Internship",True,52606,90689,"India","2025-03-17"
2364,137,"Software Engineer","Junior","Full-time",False,61718,105155,"Canada","2025-05-16"
2365,116,"Data Analyst","Senior","Contract",True,53786,128365,"USA","2025-06-30"
2366,90,"Software Engineer","Junior","Internship",True,59301,133011,"Canada","2025-06-01"
2367,33,"Software Engineer","Lead","Full-time",False,60732,143130,"India","2025-04-01"
2368,86,"QA Engineer","Mid","Full-time",True,43708,112831,"Germany","2025-07-28"
2369,80,"DevOps Engineer","Lead","Contract",False,60874,128467,"UK","2025-12-19"
2370,79,"Product Manager","Lead","Full-time",True,64509,141050,"Remote","2025-07-01"
2371,60,"Product Manager","Junior","Internship",False,76569,96380,"Remote","2025-03-09"
2372,21,"Product Manager","Senior","Contract",True,70735,127098,"USA","2025-02-24"
2373,66,"Product Manager","Junior","Contract",False,79844,97131,"Remote","2025-10-25"
2374,20,"QA Engineer","Junior","Full-time",False,79361,96495,"Remote","2025-07-25"
2375,102,"Data Analyst","Lead","Internship",False,61930,91987,"Germany","2025-03-19"
2376,12,"Software Engineer","Mid","Contract",False,63288,94477,"Canada","2025-06-14"
2377,66,"QA Engineer","Junior","Internship",False,53700,127084,"Remote","2026-01-02"
2378,121,"Data Analyst","Mid","Contract",True,69611,96341,"UK","2025-03-05"
2379,89,"QA Engineer","Lead","Contract",True,68829,104977,"India","2026-01-18"
2380,72,"Product Manager","Junior","Internship",False,60030,133965,"Canada","2025-11-26"
2381,42,"Product Manager","Senior","Contract",False,43383,139605,"India","2025-05-21"
2382,77,"Software Engineer","Junior","Full-time",False,50354,146406,"Canada","2025-09-25"
2383,29,"QA Engineer","Junior","Contract",False,76715,144974,"India","2025-10-07"
2384,118,"DevOps Engineer","Lead","Contract",True,73489,124277,"Canada","2025-04-15"
2385,17,"Software Engineer","Mid","Contract",True,73588,103295,"Germany","2025-04-21"
2386,80,"Data Analyst","Junior","Full-time",True,50899,101721,"India","2025-11-30"
2387,35,"Data Analyst","Senior","Contract",False,69364,90796,"USA","2025-05-01"
2388,108,"Data Analyst","Senior","Internship",False,64267,114278,"Canada","2025-02-13"
2389,72,"Data Analyst","Senior","Full-time",True,77811,129603,"Canada","2025-02-19"
2390,85,"Product Manager","Lead","Contract",True,52412,96522,"Canada","2025-11-01"
2391,103,"Software Engineer","Senior","Contract",False,56487,94498,"India","2025-04-02"
2392,133,"QA Engineer","Junior","Internship",True,58765,134639,"Germany","2025-03-02"
2393,108,"Data Analyst","Senior","Full-time",True,44194,142161,"UK","2025-12-25"
2394,85,"Product Manager","Senior","Internship",True,56920,90713,"Canada","2025-01-28"
2395,76,"QA Engineer","Lead","Contract",False,44249,147599,"UK","2025-05-28"
2396,80,"Software Engineer","Mid","Full-time",True,52429,148337,"India","2025-09-21"
2397,149,"DevOps Engineer","Senior","Contract",False,42241,117900,"USA","2025-11-15"
2398,73,"QA Engineer","Lead","Internship",True,60144,92256,"Canada","2025-08-04"
2399,51,"Data Analyst","Mid","Full-time",False,71098,102405,"UK","2025-10-12"
2400,145,"Product Manager","Lead","Full-time",True,40347,98998,"USA","2025-06-29"
2401,64,"Software Engineer","Junior","Contract",True,44712,132574,"Germany","2025-04-17"
2402,15,"QA Engineer","Mid","Internship",False,41853,104287,"Remote","2025-02-14"
2403,81,"Software Engineer","Mid","Contract",False,51329,127660,"India","2025-09-03"
2404,5,"DevOps Engineer","Lead","Full-time",True,71424,93843,"UK","2025-06-07"
2405,91,"Data Analyst","Junior","Full-time",False,69618,99349,"Remote","2025-03-31"
2406,15,"DevOps Engineer","Mid","Full-time",False,64669,121995,"USA","2025-11-22"
2407,26,"Data Analyst","Junior","Internship",True,64743,127530,"Remote","2025-09-21"
2408,148,"DevOps Engineer","Senior","Contract",False,66045,135474,"USA","2025-09-10"
2409,33,"Software Engineer","Senior","Full-time",True,55074,119600,"Canada","2025-10-21"
2410,126,"QA Engineer","Junior","Full-time",False,79302,130713,"USA","2025-06-10"
2411,17,"QA Engineer","Lead","Contract",True,55482,102613,"Canada","2025-12-27"
2412,32,"Software Engineer","Junior","Internship",True,52900,110339,"Canada","2025-10-19"
2413,87,"Data Analyst","Senior","Internship",False,52857,95302,"Remote","2025-11-09"
2414,26,"QA Engineer","Lead","Full-time",False,55745,143599,"Remote","2025-09-22"
2415,2,"Software Engineer","Lead","Contract",False,51429,92987,"Germany","2025-06-18"
2416,117,"DevOps Engineer","Mid","Internship",True,41380,147067,"India","2025-05-11"
2417,89,"DevOps Engineer","Senior","Internship",False,48308,137064,"Remote","2025-01-28"
2418,123,"Product Manager","Lead","Contract",False,56704,145878,"Remote","2025-02-05"
2419,88,"DevOps Engineer","Junior","Full-time",True,58295,95267,"UK","2025-04-23"
2420,53,"DevOps Engineer","Lead","Full-time",False,43419,138415,"Remote","2025-03-15"
2421,58,"Software Engineer","Senior","Internship",False,58576,129977,"Remote","2025-07-12"
2422,106,"Product Manager","Mid","Full-time",True,75624,94187,"Canada","2025-03-09"
2423,23,"QA Engineer","Junior","Contract",True,49295,97870,"India","2025-11-21"
2424,17,"QA Engineer","Lead","Internship",True,67265,144521,"Remote","2025-10-19"
2425,113,"Product Manager","Junior","Full-time",False,48691,135654,"Canada","2025-07-07"
2426,83,"Product Manager","Senior","Contract",False,56692,118718,"USA","2025-05-01"
2427,117,"Software Engineer","Senior","Full-time",True,45722,95918,"USA","2025-06-02"
2428,1,"QA Engineer","Mid","Contract",True,57011,93159,"Remote","2025-06-19"
2429,136,"DevOps Engineer","Junior","Full-time",True,68948,147840,"Germany","2025-04-23"
2430,133,"Software Engineer","Lead","Full-time",False,51900,97958,"Remote","2025-04-28"
2431,7,"Product Manager","Senior","Contract",False,47220,130364,"USA","2025-06-09"
2432,26,"QA Engineer","Lead","Full-time",True,50476,112660,"Canada","2025-08-14"
2433,77,"QA Engineer","Mid","Contract",False,43150,143362,"Germany","2025-08-09"
2434,88,"DevOps Engineer","Senior","Internship",True,58427,115063,"Canada","2025-11-11"
2435,73,"Software Engineer","Mid","Contract",True,77717,140701,"India","2025-05-13"
2436,118,"DevOps Engineer","Mid","Internship",False,61619,136364,"Remote","2025-02-22"
2437,134,"Data Analyst","Mid","Full-time",True,58840,142623,"UK","2025-07-09"
2438,13,"Data Analyst","Junior","Full-time",True,56654,96850,"Remote","2025-08-21"
2439,80,"Product Manager","Senior","Full-time",True,47907,132397,"Canada","2025-09-07"
2440,55,"Data Analyst","Mid","Internship",False,44197,147311,"UK","2025-08-05"
2441,138,"Software Engineer","Lead","Contract",True,50229,121002,"Canada","2025-05-16"
2442,116,"Product Manager","Senior","Full-time",False,76347,94918,"India","2025-09-03"
2443,27,"Product Manager","Senior","Full-time",False,76732,105295,"Canada","2025-07-02"
2444,123,"QA Engineer","Mid","Full-time",True,41523,98151,"Remote","2025-02-13"
2445,28,"QA Engineer","Junior","Full-time",True,52934,131834,"UK","2025-02-15"
2446,106,"QA Engineer","Mid","Internship",True,69463,115147,"Canada","2025-08-03"
2447,107,"QA Engineer","Lead","Contract",True,48152,104117,"Germany","2025-12-27"
2448,124,"Product Manager","Junior","Internship",True,51507,134970,"UK","2025-03-26"
2449,43,"Software Engineer","Mid","Contract",True,71041,148821,"India","2025-12-26"
2450,31,"DevOps Engineer","Lead","Internship",True,57496,142253,"Canada","2025-05-12"
