"interview_id","application_id","interview_round","interview_type","interview_score","interview_date"
16098,9497,3,"HR","5.00","2026-01-08"
16099,10466,1,"Managerial","1.16","2025-10-24"
16100,9652,2,"HR","1.16","2025-04-05"
16101,9887,3,"Managerial","1.93","2025-10-26"
16102,2104,1,"HR","4.93","2025-06-23"
16103,5998,1,"HR","4.38","2025-06-17"
16104,2976,2,"Managerial","2.15","2025-09-23"
16105,7545,4,"HR","3.45","2025-07-04"
16106,10443,3,"Managerial","2.47","2025-07-27"
16107,8770,2,"Phone","3.15","2025-08-24"
16108,927,2,"Managerial","3.61","2025-04-02"
16109,9749,2,"HR","2.87","2025-04-23"
16110,9239,1,"Phone","3.58","2025-09-04"
16111,2113,1,"Technical","3.71","2025-07-10"
16112,11705,2,"Technical","1.47","2025-12-29"
16113,7948,1,"Managerial","3.23","2025-10-08"
16114,1175,2,"Technical","3.64","2025-07-10"
16115,5508,1,"Managerial","4.58","2025-12-19"
16116,10339,3,"Managerial","4.01","2025-10-14"
16117,3443,2,"Phone","2.07","2025-11-20"
16118,6888,2,"Technical","1.28","2025-08-20"
16119,1489,1,"HR","3.05","2025-06-26"
16120,3340,1,"Phone","2.79","2025-11-22"
16121,8979,2,"Phone","1.05","2026-01-05"
16122,1129,2,"Managerial","2.06","2026-01-13"
16123,8059,2,"Technical","3.94","2025-05-13"
16124,10070,3,"Managerial","3.46","2025-04-29"
16125,10947,1,"Managerial","1.28","2025-06-12"
16126,7608,4,"Managerial","2.28","2025-12-22"
16127,2806,3,"Phone","1.04","2025-08-29"
16128,2054,3,"Phone","4.53","2025-10-02"
16129,11365,4,"Managerial","4.92","2026-01-02"
16130,3369,1,"Phone","2.01","2025-07-31"
16131,8734,3,"HR","2.39","2025-12-20"
16132,8903,1,"HR","2.80","2025-08-31"
16133,3965,2,"Managerial","4.46","2025-04-22"
16134,8271,2,"Managerial","1.01","2025-09-24"
16135,2103,4,"HR","4.30","2025-07-28"
16136,1227,1,"Managerial","3.56","2025-05-06"
16137,9245,3,"Managerial","2.27","2025-04-04"
16138,3339,4,"Managerial","2.84","2025-08-24"
16139,1086,2,"Phone","2.52","2025-07-19"
16140,230,4,"Phone","2.94","2025-04-14"
16141,8464,3,"Managerial","4.02","2025-10-28"
16142,11716,1,"Managerial","2.49","2026-01-19"
16143,3300,1,"Phone","3.14","2025-07-07"
16144,37,4,"HR","1.38","2026-01-10"
16145,8041,4,"Technical","2.83","2025-08-27"
16146,6768,4,"Managerial","3.69","2025-05-20"
16147,4799,4,"Technical","2.99","2025-03-30"
16148,7463,2,"Technical","1.76","2025-12-06"
16149,10243,4,"Technical","1.81","2025-04-23"
16150,11146,3,"HR","4.03","2025-08-30"
16151,5351,1,"Managerial","1.35","2025-12-02"
16152,8311,3,"Managerial","1.45","2025-03-28"
16153,5783,4,"Managerial","4.31","2025-12-30"
16154,10635,2,"Managerial","4.00","2025-10-11"
16155,11016,1,"Technical","2.57","2025-05-17"
16156,7307,1,"Managerial","4.58","2025-05-08"
16157,2478,1,"Managerial","1.71","2025-07-09"
16158,10726,2,"Managerial","3.14","2025-11-18"
16159,3866,4,"Managerial","2.77","2026-01-07"
16160,4164,3,"Technical","1.59","2025-04-11"
16161,1525,4,"Managerial","1.77","2025-06-01"
16162,7720,4,"Technical","1.55","2025-06-06"
16163,5986,4,"Managerial","1.42","2025-08-05"
16164,6718,3,"Phone","3.79","2025-05-23"
16165,3142,1,"HR","3.26","2025-10-08"
16166,6869,2,"Technical","3.50","2025-11-29"
16167,4438,3,"HR","1.58","2025-07-08"
16168,3301,1,"Technical","4.50","2025-09-01"
16169,5737,4,"Phone","3.41","2025-10-04"
16170,5903,2,"Managerial","1.20","2026-01-11"
16171,9746,2,"HR","1.31","2025-10-01"
16172,3263,1,"Phone","1.34","2025-06-22"
16173,8181,3,"Managerial","2.75","2025-09-29"
16174,6057,3,"Technical","1.52","2025-08-09"
16175,10189,4,"Phone","4.49","2025-06-22"
16176,5923,4,"HR","4.29","2025-12-31"
16177,3394,1,"HR","1.49","2025-06-16"
16178,5420,1,"Managerial","2.72","2025-09-13"
16179,2583,3,"HR","2.53","2025-05-21"
16180,5213,2,"HR","1.18","2025-08-28"
16181,8646,2,"Managerial","4.74","2025-06-30"
16182,5970,2,"Technical","3.13","2025-07-25"
16183,6501,2,"HR","1.74","2025-04-19"
16184,7044,2,"HR","3.30","2025-10-05"
16185,881,4,"Managerial","4.68","2025-12-12"
16186,9033,2,"Phone","3.76","2025-12-21"
16187,7417,1,"Managerial","4.54","2025-06-23"
16188,1499,4,"Technical","1.20","2025-05-04"
16189,11794,2,"Managerial","3.42","2025-12-15"
16190,176,2,"Managerial","1.73","2025-12-13"
16191,1446,3,"Technical","2.09","2025-12-18"
16192,6432,4,"Phone","1.95","2025-10-10"
16193,882,3,"HR","2.64","2025-11-08"
16194,420,1,"Managerial","4.14","2025-12-12"
16195,6607,3,"Technical","4.03","2025-09-11"
16196,729,4,"Technical","1.01","2025-11-11"
16197,85,1,"Technical","1.42","2025-08-15"
16198,5682,1,"Phone","1.80","2025-12-31"
16199,2453,2,"Phone","4.91","2025-09-04"
16200,6522,1,"Technical","1.53","2025-09-15"
16201,5812,2,"HR","4.22","2025-04-11"
16202,509,2,"Technical","2.35","2025-11-30"
16203,1902,2,"Managerial","1.81","2025-06-15"
16204,6503,4,"Phone","3.94","2025-09-13"
16205,5317,3,"HR","4.40","2025-05-09"
16206,3716,4,"Phone","3.31","2025-08-14"
16207,4332,2,"Managerial","3.46","2025-07-28"
16208,8451,4,"HR","2.07","2025-04-28"
16209,593,2,"Technical","4.08","2025-07-17"
16210,8156,1,"Technical","3.79","2025-05-28"
16211,8305,3,"Phone","4.82","2025-11-28"
16212,1846,1,"Phone","3.95","2025-04-15"
16213,856,2,"Phone","1.95","2025-07-12"
16214,1915,1,"Managerial","3.13","2026-01-01"
16215,3699,3,"Phone","1.90","2025-12-03"
16216,8849,4,"Phone","3.35","2025-05-18"
16217,9522,3,"HR","3.65","2025-04-19"
16218,6320,1,"Technical","2.74","2025-06-25"
16219,5940,4,"Managerial","1.04","2025-05-26"
16220,2527,1,"Technical","1.89","2025-11-07"
16221,2785,2,"Technical","2.26","2025-04-22"
16222,4185,1,"Phone","3.86","2025-08-08"
16223,8860,3,"Technical","2.78","2025-07-22"
16224,9332,1,"Phone","2.23","2025-10-06"
16225,11364,1,"Technical","3.51","2025-04-09"
16226,5323,2,"Managerial","1.19","2026-01-18"
16227,4630,3,"Managerial","4.26","2025-09-15"
16228,7231,3,"Managerial","3.34","2025-06-08"
16229,11907,4,"Technical","3.48","2025-12-11"
16230,5714,3,"Managerial","1.18","2025-08-12"
16231,7590,4,"Managerial","2.87","2025-12-10"
16232,7858,3,"Managerial","1.63","2025-08-25"
16233,4665,1,"Phone","1.65","2025-07-31"
16234,3107,3,"Managerial","3.93","2025-06-01"
16235,7744,1,"Phone","2.41","2025-06-25"
16236,4777,3,"HR","3.75","2025-11-24"
16237,4385,2,"Phone","3.17","2025-10-05"
16238,909,2,"Managerial","2.60","2025-08-08"
16239,3746,1,"Phone","1.14","2025-10-13"
16240,8594,4,"Technical","4.26","2025-05-04"
16241,6009,3,"Managerial","4.81","2025-06-29"
16242,535,3,"Phone","3.87","2025-04-29"
16243,3352,1,"Phone","1.91","2025-08-29"
16244,5216,2,"Technical","4.35","2025-04-06"
16245,4381,4,"Managerial","2.18","2025-11-05"
16246,4582,2,"Managerial","2.95","2025-09-29"
16247,11980,3,"HR","3.37","2025-03-30"
16248,6769,4,"Phone","3.93","2025-09-16"
16249,10511,3,"Phone","1.71","2025-12-04"
16250,9324,4,"Managerial","4.04","2025-05-26"
16251,6850,1,"Technical","4.29","2025-11-20"
16252,11194,1,"Managerial","3.76","2025-04-28"
16253,11118,3,"Technical","1.56","2025-12-02"
16254,969,4,"Managerial","2.79","2025-09-01"
16255,6778,2,"Phone","4.06","2025-10-31"
16256,6834,3,"HR","3.88","2025-07-14"
16257,307,1,"HR","3.44","2025-10-18"
16258,5317,3,"HR","2.10","2025-12-30"
16259,1338,3,"HR","4.70","2025-12-02"
16260,2268,2,"Technical","3.62","2025-12-28"
16261,9352,4,"Managerial","4.91","2025-10-04"
16262,8824,2,"Phone","3.23","2025-09-24"
16263,5932,4,"Managerial","3.77","2025-04-20"
16264,2580,3,"Phone","2.29","2026-01-16"
16265,7817,4,"Managerial","3.13","2025-06-30"
16266,9067,3,"Managerial","4.12","2025-11-02"
16267,4868,1,"Technical","2.39","2025-06-16"
16268,685,4,"Technical","3.17","2026-01-13"
16269,5278,4,"Managerial","3.69","2025-07-11"
16270,7887,3,"Technical","3.08","2025-10-17"
16271,1056,3,"Managerial","1.77","2026-01-21"
16272,1994,2,"Technical","3.25","2025-09-27"
16273,1766,4,"Technical","3.85","2025-05-27"
16274,302,2,"Technical","1.11","2025-09-06"
16275,5498,4,"HR","1.64","2025-06-04"
16276,7345,2,"Managerial","1.11","2025-04-25"
16277,2265,3,"Managerial","3.88","2026-01-10"
16278,2274,1,"Managerial","1.59","2025-06-15"
16279,2287,1,"Managerial","2.36","2026-01-16"
16280,7411,3,"HR","4.50","2025-10-22"
16281,9864,1,"Managerial","4.49","2025-10-23"
16282,8110,3,"HR","2.19","2025-05-01"
16283,8728,2,"Managerial","1.04","2025-06-29"
16284,1096,1,"Technical","1.89","2025-08-19"
16285,5439,4,"Managerial","4.28","2026-01-15"
16286,5159,3,"Technical","1.93","2025-09-25"
16287,11316,4,"Technical","1.41","2025-07-13"
16288,1119,2,"HR","4.88","2025-12-19"
16289,9756,1,"Phone","1.84","2025-07-10"
16290,8249,1,"Managerial","2.69","2025-12-10"
16291,10860,4,"HR","1.12","2025-10-12"
16292,11206,1,"Technical","1.77","2025-10-13"
16293,7949,2,"Phone","2.29","2025-08-25"
16294,5217,3,"Phone","2.05","2025-04-11"
16295,9032,2,"HR","3.72","2025-07-30"
16296,8979,1,"Phone","3.46","2026-01-11"
16297,3647,3,"Managerial","3.15","2025-04-11"
16298,6664,1,"HR","4.10","2025-08-02"
16299,9814,1,"Technical","1.92","2025-07-26"
16300,5541,4,"Technical","2.88","2025-09-07"
16301,8100,1,"Phone","4.14","2025-04-21"
16302,4608,1,"Managerial","2.20","2026-01-16"
16303,1535,1,"Phone","4.94","2025-07-22"
16304,6457,1,"Technical","2.91","2025-04-20"
16305,9261,1,"Technical","3.24","2025-09-19"
16306,3480,1,"Phone","2.88","2025-10-01"
16307,1362,3,"Managerial","1.70","2025-09-10"
16308,4031,4,"Technical","3.28","2025-09-26"
16309,5880,4,"Managerial","1.44","2025-12-10"
16310,7132,3,"Phone","1.24","2025-07-28"
16311,11923,1,"HR","1.86","2025-12-15"
16312,7159,1,"Technical","1.91","2025-07-03"
16313,11393,3,"HR","1.31","2025-08-14"
16314,785,1,"HR","4.14","2025-05-03"
16315,3939,1,"Technical","4.81","2025-05-10"
16316,6236,1,"Phone","2.67","2025-05-01"
16317,10183,4,"Technical","2.53","2025-12-11"
16318,5164,4,"Managerial","4.73","2025-06-27"
16319,314,2,"Phone","2.77","2025-12-05"
16320,7897,3,"Managerial","3.65","2026-01-17"
16321,11340,4,"Phone","1.78","2025-08-15"
16322,921,3,"HR","1.63","2025-12-24"
16323,9675,4,"HR","3.26","2026-01-13"
16324,4307,2,"HR","3.56","2025-08-09"
16325,9410,4,"Phone","4.28","2025-12-14"
16326,9451,1,"HR","2.03","2025-04-19"
16327,4301,1,"Technical","2.96","2025-06-20"
16328,1947,2,"HR","4.71","2025-10-18"
16329,7083,3,"HR","1.69","2025-06-09"
16330,6697,2,"HR","1.49","2025-04-06"
16331,6286,3,"Managerial","1.46","2025-09-23"
16332,11389,1,"Phone","1.21","2025-10-23"
16333,550,1,"Phone","3.50","2025-07-08"
16334,7028,3,"Phone","1.15","2025-10-11"
16335,7584,1,"Technical","1.12","2025-07-18"
16336,10153,3,"Phone","3.19","2025-07-29"
16337,2036,3,"Technical","4.70","2026-01-09"
16338,7727,2,"Technical","1.45","2025-12-07"
16339,11264,1,"Managerial","3.58","2025-12-12"
16340,2970,4,"HR","2.81","2025-09-26"
16341,8898,4,"Managerial","3.31","2025-11-24"
16342,378,4,"Phone","1.57","2025-08-02"
16343,5265,4,"HR","1.88","2025-05-05"
16344,6842,4,"Phone","3.14","2025-06-24"
16345,8980,2,"Technical","4.05","2025-08-25"
16346,9738,3,"Technical","2.18","2025-07-21"
16347,6167,1,"Technical","1.28","2025-04-07"
16348,4542,3,"Phone","3.85","2025-04-06"
16349,4467,1,"HR","4.25","2025-08-22"
16350,3998,2,"Technical","3.15","2025-05-30"
16351,9037,3,"Managerial","1.04","2026-01-15"
16352,4036,1,"Phone","1.97","2025-06-11"
16353,153,1,"Technical","2.67","2025-08-24"
16354,2206,3,"Phone","2.98","2025-05-06"
16355,6518,2,"Technical","2.65","2025-10-24"
16356,9521,4,"HR","4.89","2025-10-17"
16357,8222,3,"Managerial","1.84","2025-11-13"
16358,873,1,"Phone","2.63","2025-07-08"
16359,10222,1,"Managerial","3.27","2025-04-29"
16360,5844,3,"Phone","4.21","2025-07-23"
16361,1650,2,"Technical","1.83","2025-08-24"
16362,4174,2,"HR","4.39","2025-06-02"
16363,10302,1,"Managerial","2.79","2025-03-31"
16364,9058,3,"HR","1.75","2025-04-20"
16365,1762,1,"Technical","4.98","2025-07-02"
16366,8738,3,"Phone","2.94","2025-07-28"
16367,9532,1,"HR","3.38","2025-10-06"
16368,1273,3,"Technical","4.46","2026-01-19"
16369,10006,2,"Technical","2.12","2025-07-10"
16370,4306,1,"Managerial","4.70","2025-10-11"
16371,5531,2,"HR","3.20","2025-06-17"
16372,4805,1,"Managerial","2.55","2025-08-16"
16373,1036,2,"Managerial","4.66","2025-12-28"
16374,1761,4,"Technical","2.66","2025-12-16"
16375,3263,2,"Managerial","3.13","2025-09-16"
16376,1401,1,"Phone","1.80","2025-08-29"
16377,4268,3,"Managerial","3.03","2025-11-28"
16378,11368,3,"Phone","3.70","2025-04-08"
16379,8011,1,"Managerial","3.95","2025-08-25"
16380,774,1,"HR","4.26","2025-05-11"
16381,5408,4,"Technical","2.89","2026-01-09"
16382,1798,1,"Phone","2.93","2025-12-08"
16383,1337,3,"Phone","2.26","2025-07-27"
16384,6458,3,"Phone","1.82","2025-11-18"
16385,2448,1,"Managerial","3.73","2025-05-22"
16386,11225,1,"Phone","1.85","2025-05-31"
16387,4542,4,"Technical","4.66","2025-06-12"
16388,3140,3,"Technical","3.78","2025-07-10"
16389,11502,2,"Technical","1.33","2025-11-26"
16390,8851,3,"Managerial","1.39","2025-10-13"
16391,7601,3,"HR","3.92","2025-09-05"
16392,1366,3,"HR","3.23","2025-09-18"
16393,10615,1,"Phone","4.38","2026-01-06"
16394,9641,4,"Technical","2.03","2025-04-23"
16395,3608,4,"Phone","4.31","2025-09-24"
16396,5642,3,"HR","4.51","2025-11-20"
16397,3650,3,"HR","2.49","2025-09-13"
16398,8924,4,"Managerial","3.22","2025-06-02"
16399,3581,3,"HR","4.61","2025-04-11"
16400,1835,3,"Phone","3.91","2025-08-17"
16401,1242,4,"Technical","1.19","2025-06-25"
16402,10913,2,"Managerial","4.03","2025-10-18"
16403,11079,4,"Phone","3.96","2025-08-05"
16404,9275,1,"Phone","1.60","2025-12-26"
16405,8849,3,"HR","2.68","2025-10-09"
16406,1610,1,"Managerial","3.49","2025-09-17"
16407,11916,4,"Technical","3.30","2025-05-14"
16408,3087,4,"HR","1.03","2025-12-03"
16409,6425,1,"HR","3.94","2025-12-12"
16410,6678,1,"Managerial","2.50","2025-12-28"
16411,3903,2,"Phone","1.01","2025-05-20"
16412,3037,3,"Technical","4.13","2025-09-21"
16413,8165,3,"Managerial","1.79","2026-01-19"
16414,5669,4,"Managerial","3.50","2025-05-10"
16415,8178,1,"Managerial","3.61","2025-09-20"
16416,2463,2,"Technical","4.83","2025-10-21"
16417,2283,1,"Phone","4.71","2026-01-20"
16418,9434,1,"HR","1.72","2025-04-02"
16419,2437,4,"Technical","3.56","2025-07-27"
16420,1262,3,"Phone","2.94","2026-01-14"
16421,2362,4,"Managerial","4.14","2025-10-15"
16422,4188,4,"Phone","2.52","2025-06-08"
16423,9509,2,"Managerial","1.10","2025-04-11"
16424,6474,2,"HR","1.70","2025-08-15"
16425,11973,1,"Phone","2.83","2025-09-20"
16426,7810,3,"HR","3.69","2025-10-12"
16427,10222,4,"HR","1.92","2025-11-11"
16428,7675,4,"Managerial","2.05","2025-04-08"
16429,5401,2,"Technical","3.21","2025-06-13"
16430,793,4,"HR","4.16","2025-09-23"
16431,2961,4,"Phone","4.36","2025-09-25"
16432,8473,1,"HR","1.00","2025-10-09"
16433,6451,2,"Phone","1.50","2025-12-29"
16434,5977,3,"Technical","2.61","2025-10-15"
16435,5366,1,"Managerial","3.31","2025-11-21"
16436,9815,1,"Phone","4.56","2025-11-22"
16437,4673,1,"Phone","4.29","2025-10-21"
16438,2691,1,"HR","2.34","2025-05-23"
16439,5362,2,"Technical","3.22","2025-05-08"
16440,7480,3,"HR","2.08","2025-12-21"
16441,10493,3,"Technical","3.39","2025-12-11"
16442,6402,4,"Technical","2.40","2025-07-06"
16443,512,4,"Managerial","2.95","2025-08-14"
16444,3704,4,"Managerial","2.54","2025-05-18"
16445,8227,3,"Managerial","4.54","2025-09-18"
16446,1014,4,"HR","1.39","2025-06-10"
16447,11880,1,"Phone","4.00","2025-09-25"
16448,1917,1,"Managerial","1.35","2025-12-06"
16449,1686,3,"HR","3.06","2025-10-11"
16450,7643,3,"Managerial","2.00","2025-12-05"
16451,3388,2,"Phone","1.65","2025-11-04"
16452,1713,1,"Managerial","1.52","2025-09-19"
16453,5983,1,"Managerial","3.77","2025-09-18"
16454,8563,2,"HR","3.52","2025-09-03"
16455,6760,2,"Phone","2.01","2025-10-02"
16456,8620,4,"Phone","1.51","2025-08-12"
16457,4847,2,"Technical","2.01","2026-01-07"
16458,98,3,"HR","2.95","2025-05-09"
16459,6109,3,"HR","4.92","2025-05-25"
16460,8156,2,"HR","2.82","2025-05-16"
16461,6657,4,"Managerial","2.83","2025-12-14"
16462,1904,2,"HR","3.52","2025-10-16"
16463,8313,2,"HR","1.31","2025-07-14"
16464,9015,4,"Technical","1.16","2025-10-24"
16465,4371,2,"HR","1.83","2025-10-03"
16466,8652,3,"Managerial","2.08","2025-06-16"
16467,11688,2,"Managerial","2.22","2025-06-30"
16468,979,1,"Technical","1.92","2025-06-26"
16469,5171,1,"Technical","2.53","2025-06-29"
16470,9540,3,"Managerial","1.56","2025-04-14"
16471,9759,3,"Technical","1.87","2025-08-19"
16472,3984,1,"HR","4.73","2025-12-31"
16473,10097,3,"Managerial","2.62","2025-04-05"
16474,11077,2,"Phone","1.38","2025-07-28"
16475,3676,3,"Phone","3.09","2026-01-03"
16476,4314,1,"HR","2.93","2025-10-22"
16477,5694,2,"Managerial","4.30","2026-01-07"
16478,6414,3,"Phone","2.42","2025-07-19"
16479,7731,3,"Phone","4.07","2025-06-21"
16480,6571,2,"Technical","3.54","2025-10-22"
16481,2640,2,"Phone","1.59","2025-11-02"
16482,3008,4,"Managerial","2.69","2025-08-20"
16483,2037,1,"Phone","3.82","2025-09-17"
16484,11797,2,"HR","4.96","2025-08-10"
16485,9625,1,"HR","4.54","2025-03-29"
16486,9343,4,"Managerial","3.39","2025-09-03"
16487,3567,2,"HR","1.94","2025-07-05"
16488,7306,4,"Technical","3.64","2025-07-31"
16489,6737,2,"HR","1.45","2025-09-10"
16490,2060,4,"HR","3.59","2025-05-21"
16491,10408,2,"Phone","1.63","2025-09-04"
16492,5537,4,"Managerial","3.21","2025-07-31"
16493,10768,1,"Managerial","4.15","2025-12-11"
16494,230,2,"Technical","3.29","2025-12-15"
16495,6965,2,"Technical","1.40","2025-06-28"
16496,3573,1,"Managerial","1.93","2025-12-26"
16497,2044,1,"HR","1.34","2025-09-03"
16498,10275,2,"Phone","3.74","2025-07-02"
16499,4045,4,"Managerial","1.28","2025-09-08"
16500,735,1,"Technical","3.75","2025-06-14"
16501,3950,4,"HR","3.64","2025-06-22"
16502,2280,2,"Managerial","4.42","2026-01-18"
16503,9727,3,"Phone","1.55","2025-08-27"
16504,4546,4,"HR","1.61","2025-09-06"
16505,1863,4,"Phone","4.25","2025-11-08"
16506,10528,2,"Phone","3.52","2025-04-25"
16507,7883,4,"Phone","2.43","2025-08-13"
16508,7174,2,"Technical","2.34","2025-04-22"
16509,3242,1,"Technical","1.82","2025-10-22"
16510,1473,2,"Managerial","2.81","2025-05-06"
16511,11583,1,"Technical","2.27","2025-10-13"
16512,8781,2,"Managerial","3.64","2025-08-22"
16513,6423,1,"HR","3.82","2025-08-09"
16514,8419,2,"Phone","3.56","2026-01-01"
16515,460,3,"Phone","4.55","2025-12-26"
16516,5475,1,"HR","1.86","2025-07-17"
16517,3530,3,"Phone","2.64","2025-08-22"
16518,5598,3,"Phone","2.32","2025-08-24"
16519,10432,1,"Managerial","1.29","2025-09-12"
16520,1938,1,"Technical","3.84","2025-06-18"
16521,9194,2,"Technical","1.62","2025-05-02"
16522,5093,3,"Phone","3.63","2025-03-30"
16523,3578,1,"Technical","1.67","2025-09-23"
16524,9584,4,"HR","4.14","2025-05-29"
16525,11158,4,"HR","2.50","2025-12-17"
16526,7887,1,"Technical","2.85","2025-05-04"
16527,7137,3,"HR","1.75","2025-03-28"
16528,256,2,"Technical","3.15","2025-08-22"
16529,3090,3,"Technical","3.45","2025-03-30"
16530,6917,1,"Technical","3.76","2025-04-30"
16531,3479,1,"HR","1.38","2025-06-30"
16532,2997,4,"Technical","3.47","2025-11-03"
16533,5472,3,"Technical","4.58","2025-09-05"
16534,10609,1,"HR","1.44","2025-08-15"
16535,11915,1,"Managerial","1.09","2025-04-11"
16536,8973,3,"Managerial","4.18","2025-05-17"
16537,3275,3,"Managerial","1.22","2025-09-27"
16538,9288,2,"HR","4.06","2025-11-04"
16539,10681,1,"HR","3.15","2025-08-20"
16540,2970,4,"Technical","2.24","2025-07-30"
16541,11393,3,"Managerial","1.87","2025-07-02"
16542,11287,4,"Technical","4.30","2025-08-24"
16543,7563,1,"Technical","1.73","2025-04-28"
16544,116,3,"Technical","1.16","2025-10-20"
16545,2993,3,"Technical","1.76","2025-04-05"
16546,3902,3,"HR","1.26","2025-04-18"
16547,6098,1,"Managerial","1.09","2025-09-14"
16548,4962,3,"Phone","2.72","2025-09-17"
16549,5670,1,"Phone","1.59","2025-07-23"
16550,4327,2,"Technical","1.51","2025-08-28"
16551,2584,1,"Technical","2.98","2025-09-07"
16552,6065,1,"Technical","3.54","2025-09-14"
16553,7956,1,"Technical","3.29","2025-08-30"
16554,392,1,"HR","1.37","2025-08-13"
16555,593,3,"HR","2.86","2025-06-18"
16556,745,4,"Technical","3.55","2025-08-16"
16557,10344,1,"Technical","2.84","2025-04-03"
16558,5214,1,"Phone","1.68","2025-04-29"
16559,8988,1,"Technical","1.15","2025-04-09"
16560,3933,4,"Managerial","1.61","2025-11-18"
16561,5200,2,"Managerial","2.41","2026-01-05"
16562,8271,2,"Technical","4.60","2025-08-09"
16563,8834,3,"HR","1.67","2025-08-09"
16564,1402,2,"HR","4.12","2025-12-08"
16565,1107,4,"Technical","2.93","2025-11-22"
16566,6461,4,"HR","1.31","2025-07-03"
16567,5445,4,"HR","2.97","2025-07-27"
16568,10051,1,"Phone","4.47","2025-10-30"
16569,8848,2,"Technical","2.08","2025-10-15"
